hotel_id,hotel_name,area,sikayetvar_company_name,source_page,complaint_url,canonical_complaint_url,discovered_page,discovered_at,entity_match_status,entity_match_score
BOD112,Azure By Yelken Hotel,Kadıkalesi,Azure by Yelken Hotel,https://www.sikayetvar.com/azure-by-yelken-hotel,https://www.sikayetvar.com/azure-by-yelken-hotel/5-yildizli-otelde-temizlik-ve-ilgi-yok-odedigim-hizmetin-karsiligini-alamadim,https://www.sikayetvar.com/azure-by-yelken-hotel/5-yildizli-otelde-temizlik-ve-ilgi-yok-odedigim-hizmetin-karsiligini-alamadim,1,2026-08-25T12:56:24.349286+00:00,COMPLAINT_MATCHED,
BOD112,Azure By Yelken Hotel,Kadıkalesi,Azure by Yelken Hotel,https://www.sikayetvar.com/azure-by-yelken-hotel,https://www.sikayetvar.com/azure-by-yelken-hotel/hayal-kirikligi-yaratan-oda-ve-eksik-hizmet-icin-tam-iade-talebim-var,https://www.sikayetvar.com/azure-by-yelken-hotel/hayal-kirikligi-yaratan-oda-ve-eksik-hizmet-icin-tam-iade-talebim-var,1,2026-08-25T12:56:24.349286+00:00,COMPLAINT_MATCHED,
BOD112,Azure By Yelken Hotel,Kadıkalesi,Azure by Yelken Hotel,https://www.sikayetvar.com/azure-by-yelken-hotel,https://www.sikayetvar.com/azure-by-yelken-hotel/azure-by-yelken-otel-bodrumda-hijyen-ve-hizmette-ciddi-eksiklikler-tatilbudurda-yaniltici-bilgilendirme,https://www.sikayetvar.com/azure-by-yelken-hotel/azure-by-yelken-otel-bodrumda-hijyen-ve-hizmette-ciddi-eksiklikler-tatilbudurda-yaniltici-bilgilendirme,1,2026-08-25T12:56:24.349286+00:00,COMPLAINT_MATCHED,
BOD112,Azure By Yelken Hotel,Kadıkalesi,Azure by Yelken Hotel,https://www.sikayetvar.com/azure-by-yelken-hotel,https://www.sikayetvar.com/azure-by-yelken-hotel/bodrumda-yuksek-ucretle-karsilasilan-ciddi-hijyen-sorunlari,https://www.sikayetvar.com/azure-by-yelken-hotel/bodrumda-yuksek-ucretle-karsilasilan-ciddi-hijyen-sorunlari,1,2026-08-25T12:56:24.349286+00:00,COMPLAINT_MATCHED,
BOD112,Azure By Yelken Hotel,Kadıkalesi,Azure by Yelken Hotel,https://www.sikayetvar.com/azure-by-yelken-hotel,https://www.sikayetvar.com/azure-by-yelken-hotel/otelin-hijyen-eksikligi-nedeniyle-ailecek-ciddi-saglik-sorunlari-yasadik,https://www.sikayetvar.com/azure-by-yelken-hotel/otelin-hijyen-eksikligi-nedeniyle-ailecek-ciddi-saglik-sorunlari-yasadik,1,2026-08-25T12:56:24.349286+00:00,COMPLAINT_MATCHED,
BOD112,Azure By Yelken Hotel,Kadıkalesi,Azure by Yelken Hotel,https://www.sikayetvar.com/azure-by-yelken-hotel,https://www.sikayetvar.com/azure-by-yelken-hotel/azure-by-yelken-hotel-kisa-sureli-konaklamada-yuksek-ucret-kesintisi-ve-deniz-sorunu,https://www.sikayetvar.com/azure-by-yelken-hotel/azure-by-yelken-hotel-kisa-sureli-konaklamada-yuksek-ucret-kesintisi-ve-deniz-sorunu,1,2026-08-25T12:56:24.349286+00:00,COMPLAINT_MATCHED,
BOD112,Azure By Yelken Hotel,Kadıkalesi,Azure by Yelken Hotel,https://www.sikayetvar.com/azure-by-yelken-hotel,https://www.sikayetvar.com/azure-by-yelken-hotel/otelin-denizinin-kotu-olmasi-ve-haksiz-rezervasyon-kesintisi,https://www.sikayetvar.com/azure-by-yelken-hotel/otelin-denizinin-kotu-olmasi-ve-haksiz-rezervasyon-kesintisi,1,2026-08-25T12:56:24.349286+00:00,COMPLAINT_MATCHED,
BOD112,Azure By Yelken Hotel,Kadıkalesi,Azure by Yelken Hotel,https://www.sikayetvar.com/azure-by-yelken-hotel,https://www.sikayetvar.com/azure-by-yelken-hotel/oglum-icin-uygun-yatak-saglanmadi-personel-ilgisiz-ve-temizlik-sorunlari-var,https://www.sikayetvar.com/azure-by-yelken-hotel/oglum-icin-uygun-yatak-saglanmadi-personel-ilgisiz-ve-temizlik-sorunlari-var,1,2026-08-25T12:56:24.349286+00:00,COMPLAINT_MATCHED,
BOD112,Azure By Yelken Hotel,Kadıkalesi,Azure by Yelken Hotel,https://www.sikayetvar.com/azure-by-yelken-hotel,https://www.sikayetvar.com/azure-by-yelken-hotel/hijyen-ve-hizmet-eksiklikleri-hayal-kirikligi-yaratti,https://www.sikayetvar.com/azure-by-yelken-hotel/hijyen-ve-hizmet-eksiklikleri-hayal-kirikligi-yaratti,1,2026-08-25T12:56:24.349286+00:00,COMPLAINT_MATCHED,
BOD112,Azure By Yelken Hotel,Kadıkalesi,Azure by Yelken Hotel,https://www.sikayetvar.com/azure-by-yelken-hotel,https://www.sikayetvar.com/azure-by-yelken-hotel/hijyen-eksikligi-ve-cozum-sunulmayan-otelde-magduriyet-yasadim,https://www.sikayetvar.com/azure-by-yelken-hotel/hijyen-eksikligi-ve-cozum-sunulmayan-otelde-magduriyet-yasadim,1,2026-08-25T12:56:24.349286+00:00,COMPLAINT_MATCHED,
BOD112,Azure By Yelken Hotel,Kadıkalesi,Azure by Yelken Hotel,https://www.sikayetvar.com/azure-by-yelken-hotel,https://www.sikayetvar.com/azure-by-yelken-hotel/azure-by-yelken-hotelde-zehirlenenler,https://www.sikayetvar.com/azure-by-yelken-hotel/azure-by-yelken-hotelde-zehirlenenler,1,2026-08-25T12:56:24.349286+00:00,COMPLAINT_MATCHED,
BOD112,Azure By Yelken Hotel,Kadıkalesi,Azure by Yelken Hotel,https://www.sikayetvar.com/azure-by-yelken-hotel,https://www.sikayetvar.com/azure-by-yelken-hotel/rezervasyonum-eksik-oda-ve-yatakla-hayal-kirikligina-donustu,https://www.sikayetvar.com/azure-by-yelken-hotel/rezervasyonum-eksik-oda-ve-yatakla-hayal-kirikligina-donustu,1,2026-08-25T12:56:24.349286+00:00,COMPLAINT_MATCHED,
BOD112,Azure By Yelken Hotel,Kadıkalesi,Azure by Yelken Hotel,https://www.sikayetvar.com/azure-by-yelken-hotel,https://www.sikayetvar.com/azure-by-yelken-hotel/tatilbudurda-hayal-kirikligi-temizlik-hizmet-ve-konfor-sorunlari,https://www.sikayetvar.com/azure-by-yelken-hotel/tatilbudurda-hayal-kirikligi-temizlik-hizmet-ve-konfor-sorunlari,1,2026-08-25T12:56:24.349286+00:00,COMPLAINT_MATCHED,
BOD112,Azure By Yelken Hotel,Kadıkalesi,Azure by Yelken Hotel,https://www.sikayetvar.com/azure-by-yelken-hotel,https://www.sikayetvar.com/azure-by-yelken-hotel/otel-yonetimi-ve-hizmet-kalitesi-hayal-kirikligi-yaratti,https://www.sikayetvar.com/azure-by-yelken-hotel/otel-yonetimi-ve-hizmet-kalitesi-hayal-kirikligi-yaratti,2,2026-08-25T12:56:24.349286+00:00,COMPLAINT_MATCHED,
BOD112,Azure By Yelken Hotel,Kadıkalesi,Azure by Yelken Hotel,https://www.sikayetvar.com/azure-by-yelken-hotel,https://www.sikayetvar.com/azure-by-yelken-hotel/gece-gurultusu-ve-yetersiz-hizmetler-nedeniyle-memnuniyetsizlik,https://www.sikayetvar.com/azure-by-yelken-hotel/gece-gurultusu-ve-yetersiz-hizmetler-nedeniyle-memnuniyetsizlik,2,2026-08-25T12:56:24.349286+00:00,COMPLAINT_MATCHED,
BOD112,Azure By Yelken Hotel,Kadıkalesi,Azure by Yelken Hotel,https://www.sikayetvar.com/azure-by-yelken-hotel,https://www.sikayetvar.com/azure-by-yelken-hotel/azure-by-yelken-hotel-sikayetciyim,https://www.sikayetvar.com/azure-by-yelken-hotel/azure-by-yelken-hotel-sikayetciyim,2,2026-08-25T12:56:24.349286+00:00,COMPLAINT_MATCHED,
BOD112,Azure By Yelken Hotel,Kadıkalesi,Azure by Yelken Hotel,https://www.sikayetvar.com/azure-by-yelken-hotel,https://www.sikayetvar.com/azure-by-yelken-hotel/azure-by-yelken-hotel-azure-by-yelken-odamizin-baska-birine-ayni-anda-satilmasi-ve-magduriyet,https://www.sikayetvar.com/azure-by-yelken-hotel/azure-by-yelken-hotel-azure-by-yelken-odamizin-baska-birine-ayni-anda-satilmasi-ve-magduriyet,2,2026-08-25T12:56:24.349286+00:00,COMPLAINT_MATCHED,
BOD004,Bendis Beach Hotel,Akyarlar,Bendis Beach Hotel,https://www.sikayetvar.com/bendis-beach-hotel,https://www.sikayetvar.com/bendis-beach-hotel/bendis-beach-otelde-hijyen-ve-yemek-kalitesindeki-buyuk-hayal-kirikligi,https://www.sikayetvar.com/bendis-beach-hotel/bendis-beach-otelde-hijyen-ve-yemek-kalitesindeki-buyuk-hayal-kirikligi,1,2026-08-25T12:56:27.923159+00:00,COMPLAINT_MATCHED,
BOD004,Bendis Beach Hotel,Akyarlar,Bendis Beach Hotel,https://www.sikayetvar.com/bendis-beach-hotel,https://www.sikayetvar.com/bendis-beach-hotel/bendis-beach-otelde-dusakabin-cami-patladi-anne-ciddi-yaralandi-ve-iade-reddi,https://www.sikayetvar.com/bendis-beach-hotel/bendis-beach-otelde-dusakabin-cami-patladi-anne-ciddi-yaralandi-ve-iade-reddi,1,2026-08-25T12:56:27.923159+00:00,COMPLAINT_MATCHED,
BOD004,Bendis Beach Hotel,Akyarlar,Bendis Beach Hotel,https://www.sikayetvar.com/bendis-beach-hotel,https://www.sikayetvar.com/bendis-beach-hotel/sahilde-dus-ve-tuvalet-yok-tekrarlanan-yemekler-ve-kaba-personel,https://www.sikayetvar.com/bendis-beach-hotel/sahilde-dus-ve-tuvalet-yok-tekrarlanan-yemekler-ve-kaba-personel,1,2026-08-25T12:56:27.923159+00:00,COMPLAINT_MATCHED,
BOD004,Bendis Beach Hotel,Akyarlar,Bendis Beach Hotel,https://www.sikayetvar.com/bendis-beach-hotel,https://www.sikayetvar.com/bendis-beach-hotel/bendis-beach-akyarlar-otelinde-hijyen-ve-konfor-sorunlari,https://www.sikayetvar.com/bendis-beach-hotel/bendis-beach-akyarlar-otelinde-hijyen-ve-konfor-sorunlari,1,2026-08-25T12:56:27.923159+00:00,COMPLAINT_MATCHED,
BOD004,Bendis Beach Hotel,Akyarlar,Bendis Beach Hotel,https://www.sikayetvar.com/bendis-beach-hotel,https://www.sikayetvar.com/bendis-beach-hotel/menu-cesitliligi-eksikligi-ve-lezzet-sorunu,https://www.sikayetvar.com/bendis-beach-hotel/menu-cesitliligi-eksikligi-ve-lezzet-sorunu,1,2026-08-25T12:56:27.923159+00:00,COMPLAINT_MATCHED,
BOD004,Bendis Beach Hotel,Akyarlar,Bendis Beach Hotel,https://www.sikayetvar.com/bendis-beach-hotel,https://www.sikayetvar.com/bendis-beach-hotel/balayi-cifti-olarak-rezervasyonumuz-karsilanmadi-eksik-iade-yapildi,https://www.sikayetvar.com/bendis-beach-hotel/balayi-cifti-olarak-rezervasyonumuz-karsilanmadi-eksik-iade-yapildi,1,2026-08-25T12:56:27.923159+00:00,COMPLAINT_MATCHED,
BOD004,Bendis Beach Hotel,Akyarlar,Bendis Beach Hotel,https://www.sikayetvar.com/bendis-beach-hotel,https://www.sikayetvar.com/bendis-beach-hotel/bendis-beach-hotelde-hijyen-ve-hizmet-faciasi-paramiz-cope-gitti,https://www.sikayetvar.com/bendis-beach-hotel/bendis-beach-hotelde-hijyen-ve-hizmet-faciasi-paramiz-cope-gitti,1,2026-08-25T12:56:27.923159+00:00,COMPLAINT_MATCHED,
BOD004,Bendis Beach Hotel,Akyarlar,Bendis Beach Hotel,https://www.sikayetvar.com/bendis-beach-hotel,https://www.sikayetvar.com/bendis-beach-hotel/bendis-beach-otelde-hijyen-ve-hizmet-kalitesi-buyuk-hayal-kirikligi-yaratti,https://www.sikayetvar.com/bendis-beach-hotel/bendis-beach-otelde-hijyen-ve-hizmet-kalitesi-buyuk-hayal-kirikligi-yaratti,1,2026-08-25T12:56:27.923159+00:00,COMPLAINT_MATCHED,
BOD004,Bendis Beach Hotel,Akyarlar,Bendis Beach Hotel,https://www.sikayetvar.com/bendis-beach-hotel,https://www.sikayetvar.com/bendis-beach-hotel/otelin-su-kaynagi-belirsizligi-sagligimizi-tehdit-ediyor,https://www.sikayetvar.com/bendis-beach-hotel/otelin-su-kaynagi-belirsizligi-sagligimizi-tehdit-ediyor,1,2026-08-25T12:56:27.923159+00:00,COMPLAINT_MATCHED,
BOD004,Bendis Beach Hotel,Akyarlar,Bendis Beach Hotel,https://www.sikayetvar.com/bendis-beach-hotel,https://www.sikayetvar.com/bendis-beach-hotel/bendis-beach-hotel-hamam-sauna-sikayet,https://www.sikayetvar.com/bendis-beach-hotel/bendis-beach-hotel-hamam-sauna-sikayet,1,2026-08-25T12:56:27.923159+00:00,COMPLAINT_MATCHED,
BOD004,Bendis Beach Hotel,Akyarlar,Bendis Beach Hotel,https://www.sikayetvar.com/bendis-beach-hotel,https://www.sikayetvar.com/bendis-beach-hotel/bendis-beach-hotel-tatil-hayal-kirikligi-hizmet-ve-hijyen-sorunlari,https://www.sikayetvar.com/bendis-beach-hotel/bendis-beach-hotel-tatil-hayal-kirikligi-hizmet-ve-hijyen-sorunlari,1,2026-08-25T12:56:27.923159+00:00,COMPLAINT_MATCHED,
BOD004,Bendis Beach Hotel,Akyarlar,Bendis Beach Hotel,https://www.sikayetvar.com/bendis-beach-hotel,https://www.sikayetvar.com/bendis-beach-hotel/ets-tur-bendis-beach,https://www.sikayetvar.com/bendis-beach-hotel/ets-tur-bendis-beach,1,2026-08-25T12:56:27.923159+00:00,COMPLAINT_MATCHED,
BOD058,Bodrum Beach Resort,Gümbet,Bodrum Beach Resort,https://www.sikayetvar.com/bodrum-beach-resort,https://www.sikayetvar.com/bodrum-beach-resort/iptal-edilen-rezervasyon-ucretinin-iadesi-surekli-erteleniyor,https://www.sikayetvar.com/bodrum-beach-resort/iptal-edilen-rezervasyon-ucretinin-iadesi-surekli-erteleniyor,1,2026-08-25T12:56:30.856967+00:00,COMPLAINT_MATCHED,
BOD058,Bodrum Beach Resort,Gümbet,Bodrum Beach Resort,https://www.sikayetvar.com/bodrum-beach-resort,https://www.sikayetvar.com/bodrum-beach-resort/bodrum-beach-resortta-iptal-edilen-rezervasyonun-iadesi-28-gun-boyunca-gelmedi,https://www.sikayetvar.com/bodrum-beach-resort/bodrum-beach-resortta-iptal-edilen-rezervasyonun-iadesi-28-gun-boyunca-gelmedi,1,2026-08-25T12:56:30.856967+00:00,COMPLAINT_MATCHED,
BOD058,Bodrum Beach Resort,Gümbet,Bodrum Beach Resort,https://www.sikayetvar.com/bodrum-beach-resort,https://www.sikayetvar.com/bodrum-beach-resort/bodrum-beach-resort-banyoyu-su-basiyor-video,https://www.sikayetvar.com/bodrum-beach-resort/bodrum-beach-resort-banyoyu-su-basiyor-video,1,2026-08-25T12:56:30.856967+00:00,COMPLAINT_MATCHED,
BOD038,Casa Mare Bodrum,Bodrum Merkez,Casa Mare Bodrum,https://www.sikayetvar.com/casa-mare-bodrum,https://www.sikayetvar.com/casa-mare-bodrum/casa-mare-bodrum-ucret-iade-talebi,https://www.sikayetvar.com/casa-mare-bodrum/casa-mare-bodrum-ucret-iade-talebi,1,2026-08-25T12:56:34.075359+00:00,COMPLAINT_MATCHED,
BOD120,Celeste Bella Luxury Hotel & Spa,Ortakent-Yahşi,Celeste Bella Luxury Hotel & Spa,https://www.sikayetvar.com/celeste-bella-luxury-hotel-spa,https://www.sikayetvar.com/celeste-bella-luxury-hotel-spa/celeste-bella-luxury-hotel-spa-memnuniyetsizligi,https://www.sikayetvar.com/celeste-bella-luxury-hotel-spa/celeste-bella-luxury-hotel-spa-memnuniyetsizligi,1,2026-08-25T12:56:37.204715+00:00,COMPLAINT_MATCHED,
BOD120,Celeste Bella Luxury Hotel & Spa,Ortakent-Yahşi,Celeste Bella Luxury Hotel & Spa,https://www.sikayetvar.com/celeste-bella-luxury-hotel-spa,https://www.sikayetvar.com/celeste-bella-luxury-hotel-spa/celeste-bella-luxury-hotel-spa-kirli-oda-faciasi,https://www.sikayetvar.com/celeste-bella-luxury-hotel-spa/celeste-bella-luxury-hotel-spa-kirli-oda-faciasi,1,2026-08-25T12:56:37.204715+00:00,COMPLAINT_MATCHED,
BOD006,Club Marma Hotel,Akyarlar,Club Marma Hotel Bodrum,https://www.sikayetvar.com/club-marma-hotel-bodrum,https://www.sikayetvar.com/club-marma-hotel-bodrum/otelin-hijyen-sorunlari-ve-isletme-sahibinin-kabul-edilemez-davranisi,https://www.sikayetvar.com/club-marma-hotel-bodrum/otelin-hijyen-sorunlari-ve-isletme-sahibinin-kabul-edilemez-davranisi,1,2026-08-25T12:56:40.358356+00:00,COMPLAINT_MATCHED,
BOD006,Club Marma Hotel,Akyarlar,Club Marma Hotel Bodrum,https://www.sikayetvar.com/club-marma-hotel-bodrum,https://www.sikayetvar.com/club-marma-hotel-bodrum/otel-isletmecisinin-davranislari-ve-kotu-kosullar-hayal-kirikligi-yaratti,https://www.sikayetvar.com/club-marma-hotel-bodrum/otel-isletmecisinin-davranislari-ve-kotu-kosullar-hayal-kirikligi-yaratti,1,2026-08-25T12:56:40.358356+00:00,COMPLAINT_MATCHED,
BOD006,Club Marma Hotel,Akyarlar,Club Marma Hotel Bodrum,https://www.sikayetvar.com/club-marma-hotel-bodrum,https://www.sikayetvar.com/club-marma-hotel-bodrum/otel-isletmecisinin-hakaret-ve-kotu-davranisi-etkinligimizi-mahvetti,https://www.sikayetvar.com/club-marma-hotel-bodrum/otel-isletmecisinin-hakaret-ve-kotu-davranisi-etkinligimizi-mahvetti,1,2026-08-25T12:56:40.358356+00:00,COMPLAINT_MATCHED,
BOD006,Club Marma Hotel,Akyarlar,Club Marma Hotel Bodrum,https://www.sikayetvar.com/club-marma-hotel-bodrum,https://www.sikayetvar.com/club-marma-hotel-bodrum/isletme-sahibinin-sarhos-ve-tehditkar-tavri-magdur-etti,https://www.sikayetvar.com/club-marma-hotel-bodrum/isletme-sahibinin-sarhos-ve-tehditkar-tavri-magdur-etti,1,2026-08-25T12:56:40.358356+00:00,COMPLAINT_MATCHED,
BOD006,Club Marma Hotel,Akyarlar,Club Marma Hotel Bodrum,https://www.sikayetvar.com/club-marma-hotel-bodrum,https://www.sikayetvar.com/club-marma-hotel-bodrum/otel-sahibi-nedeniyle-hayal-kirikligi-ve-rahatsizlik,https://www.sikayetvar.com/club-marma-hotel-bodrum/otel-sahibi-nedeniyle-hayal-kirikligi-ve-rahatsizlik,1,2026-08-25T12:56:40.358356+00:00,COMPLAINT_MATCHED,
BOD060,Club Shark Hotel,Gümbet,Club Shark Hotel,https://www.sikayetvar.com/club-shark-hotel,https://www.sikayetvar.com/club-shark-hotel/iptal-edilen-rezervasyonun-ucret-iadesi-yapilmiyor-magdur-edildim-1,https://www.sikayetvar.com/club-shark-hotel/iptal-edilen-rezervasyonun-ucret-iadesi-yapilmiyor-magdur-edildim-1,1,2026-08-25T12:56:43.053039+00:00,COMPLAINT_MATCHED,
BOD023,Doria Hotel Bodrum,Bitez,Doria Hotel Bodrum,https://www.sikayetvar.com/doria-hotel-bodrum,https://www.sikayetvar.com/doria-hotel-bodrum/doria-hotel-bodrumda-guvenlik-zafiyeti-ve-musteri-magduriyeti,https://www.sikayetvar.com/doria-hotel-bodrum/doria-hotel-bodrumda-guvenlik-zafiyeti-ve-musteri-magduriyeti,1,2026-08-25T12:56:46.285212+00:00,COMPLAINT_MATCHED,
BOD103,Green Bay Resort & Spa Bodrum,Güvercinlik,Green Bay Resort & Spa,https://www.sikayetvar.com/green-bay-resort-spa,https://www.sikayetvar.com/green-bay-resort-spa/vaat-edilen-yetiskin-havuzu-ve-barin-cocuklarla-dolu-olmasi-nedeniyle-ucret-iadesi-talebi,https://www.sikayetvar.com/green-bay-resort-spa/vaat-edilen-yetiskin-havuzu-ve-barin-cocuklarla-dolu-olmasi-nedeniyle-ucret-iadesi-talebi,1,2026-08-25T12:56:49.164808+00:00,COMPLAINT_MATCHED,
BOD103,Green Bay Resort & Spa Bodrum,Güvercinlik,Green Bay Resort & Spa,https://www.sikayetvar.com/green-bay-resort-spa,https://www.sikayetvar.com/green-bay-resort-spa/green-bay-resort-spa-bodrumun-buyuk-hijyen-ve-temizlik-problemleri-video,https://www.sikayetvar.com/green-bay-resort-spa/green-bay-resort-spa-bodrumun-buyuk-hijyen-ve-temizlik-problemleri-video,1,2026-08-25T12:56:49.164808+00:00,COMPLAINT_MATCHED,
BOD103,Green Bay Resort & Spa Bodrum,Güvercinlik,Green Bay Resort & Spa,https://www.sikayetvar.com/green-bay-resort-spa,https://www.sikayetvar.com/green-bay-resort-spa/green-bay-resort-bodrumda-bozuk-spor-salonu-ekipmanlari-misafir-guvenligini-tehdit-ediyor,https://www.sikayetvar.com/green-bay-resort-spa/green-bay-resort-bodrumda-bozuk-spor-salonu-ekipmanlari-misafir-guvenligini-tehdit-ediyor,1,2026-08-25T12:56:49.164808+00:00,COMPLAINT_MATCHED,
BOD103,Green Bay Resort & Spa Bodrum,Güvercinlik,Green Bay Resort & Spa,https://www.sikayetvar.com/green-bay-resort-spa,https://www.sikayetvar.com/green-bay-resort-spa/yetersiz-sezlong-kalitesiz-yemek-ve-aldirmadigi-promosyonlar-nedeniyle-hayal-kirikligi,https://www.sikayetvar.com/green-bay-resort-spa/yetersiz-sezlong-kalitesiz-yemek-ve-aldirmadigi-promosyonlar-nedeniyle-hayal-kirikligi,1,2026-08-25T12:56:49.164808+00:00,COMPLAINT_MATCHED,
BOD103,Green Bay Resort & Spa Bodrum,Güvercinlik,Green Bay Resort & Spa,https://www.sikayetvar.com/green-bay-resort-spa,https://www.sikayetvar.com/green-bay-resort-spa/cocugumun-salmonella-hastaligina-neden-olan-hijyen-eksikligi-ve-otel-yonetiminin-ilgisizligi,https://www.sikayetvar.com/green-bay-resort-spa/cocugumun-salmonella-hastaligina-neden-olan-hijyen-eksikligi-ve-otel-yonetiminin-ilgisizligi,1,2026-08-25T12:56:49.164808+00:00,COMPLAINT_MATCHED,
BOD103,Green Bay Resort & Spa Bodrum,Güvercinlik,Green Bay Resort & Spa,https://www.sikayetvar.com/green-bay-resort-spa,https://www.sikayetvar.com/green-bay-resort-spa/green-bay-resortta-engelli-odada-hijyen-ve-konfor-eksikligi,https://www.sikayetvar.com/green-bay-resort-spa/green-bay-resortta-engelli-odada-hijyen-ve-konfor-eksikligi,1,2026-08-25T12:56:49.164808+00:00,COMPLAINT_MATCHED,
